REPRESENTANTE;NOME;CODIGO CLIENTE;NOME CLIENTE;CODIGO ANTIGO;TIPO;ENDEREÇO;NRO;BAIRRO;CEP;CIDADE;UF;FILIAL;NOME FANTASIA;CNPJ;INSC.ESTADUAL;DATA CADASTRO
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;17770541;TUANY VERIDIANA PRATI;;F;AV. AFFONSO TRIGO;1360;JD. 5 DE DEZEMBRO;14160100;SERTAOZINHO;SP;1;BI O FITNESS ND NUTRITION;17.770.541/0001-00;6,64094E+11;12/04/2016 11:46
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;19012025;ULISSES B. FAVARO NUTRIÇÃO ESPORTIVA;;F;R. LUCAS EVANGELISTA;411;CENTRO;14700425;BEBEDOURO;SP;1;NUTRIFORMA SUPLEMENTOS;19.012.025/0001-33;2,10077E+11;23/05/2017 20:21
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;24098707;UNGARETI & UNGARETI LTDA. – ME;;F;RUA PERNAMBUCO;3330;PATRIMONIO NOVO;15500000;VOTUPORANGA;SP;1;CORPO SAUDAVEL;24.098.707/0001-40;7,18157E+11;26/07/2017 16:06
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;21857103;UNIVERSO SAÚDE MATÃO LTDA EPP;;F;R. JOAO PESSOA;1231;CENTRO;15990020;MATAO;SP;1;UNIVERSO SAÚDE;21.857.103/0001-42;4,41073E+11;26/01/2016 10:27
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;28554225;VALQUIRIA DOS SANTOS 25986135890;;F;RUA DUQUE DE CAXIAS;237;CENTRO;14580000;GUARA;SP;1;COMERCIO SUPLEMENTO;28.554.225/0001-09;3,25032E+11;31/08/2017 22:28
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;19278261;VENINA DE FATIMA BATISTA DE OLIVEIRA ME;;F;RUA MAESTRO ANTONIO PASSARELLI;1345;CENTRO;16200004;BIRIGUI;SP;1;JAPA SUPLEMENTOS;19.278.261/0001-04;2,14117E+11;29/06/2016 18:45
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;5091893;VICTOR MIGUEL GAROFALO FILHO - ME;14716;F;RUA BARAO DE MONTE SANTO,1326,;1326;CENTRO;13735060;MOCOCA;SP;1;VICTOR MIGUEL GAROFALO FILHO - ME;5.091.893/0001-41;4,53127E+11;24/09/2014 19:01
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;17173230;VINICIUS MARTINELLI 33214330870;19902;F;RUA CORONEL ATHUR WHITACKER;671;CENTRO;13690000;DESCALVADO;SP;1;MEGA FORCE NUTRIÇAO ESPORTIVA;17.173.230/0001-55;2,85031E+11;28/06/2016 17:58
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;14545967;W S SUPLEMENTOS COMERCIAL LTDA - ME;19786;F;RUA DOUTOR JOAO GUIAO,1022,SALA 01;1022;VILA VIRGINIA;14030440;RIBEIRAO PRETO;SP;1;W S SUPLEMENTOS COMERCIAL LTDA - ME;14.545.967/0001-63;5,82863E+11;24/09/2014 19:01
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;285198188;WESLEY GONCALVES;;F;RUA TENENTE CHICO LEAO;60;JARDIM ANHANGUERA;14580000;GUARA;SP;97;CSUPLEMENTOS;. 28.519/8188-97;ISENTO;30/11/2015 16:43
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;21598821;WF DO NASCIMENTO FERREIRA;;F;RUA ANTONIO AGONI;9;CENTRO;17350000;IGARAÇU DO TIETÊ;SP;1;WF DO NASCIMENTO FERREIRA;21.598.821/0001-41;3,48018E+11;31/07/2015 13:11
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;27164647;WILLIANS DIEGO SILVA FREITAS 37450019825;;F;R. MONSENHOR ROSA;1440;CENTRO;14400670;FRANCA;SP;1;SALUTARI SUPLEMENTOS;27.164.647/0001-05;3,10642E+11;25/04/2017 14:56
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;7894664;WINNERSPORT ESCOLA DE ESPORTES LTDA;;F;R. TRIUNFO;711;JD. SAO LUIZ;14020670;RIBEIRAO PRETO;SP;1;WINNER SPORTS;7.894.664/0001-90;5,82748E+11;29/01/2015 14:10
14;SUPLYTA REPRESENTAÇÃO COMERCIAL LTDA;7000892;ZANQUETTA & VITORIA  ACADEMIA LTDA ME;;F;R. BENTO;1629;CENTRO;14801300;ARARAQUARA;SP;1;VIP NUTRITION;7.000.892/0001-70;1,81158E+11;20/06/2016 10:19
16;CELINA TEIXEIRA DE FRANÇA;12385093;ALEXANDER BERKI ME;;F;AV PRESIDENTE JUSCELINO KUBITSCHEK;6812;VILA INDUSTRIAL;12220112;SAO JOSE DOS CAMPOS;SP;1;NUTRITECH SUPLEMENTOS;12.385.093/0001-07;6,45396E+11;15/12/2014 12:10
16;CELINA TEIXEIRA DE FRANÇA;37314538;ALVARO EDUARDO RABELO;;F;AV. ITAMBE;157;STA. LUZIA;12091200;TAUBATE;SP;19;RANET INFORMATICA;.  3.731/4538-19;ISENTO;10/05/2016 11:54
16;CELINA TEIXEIRA DE FRANÇA;26054864;ANA ELÍDIA RODRIGUES MARTINS;;F;RUA DR FRANCISCO BARRETO LEME;928;VILA SÃO GERALDO;12062001;TAUBATE;SP;1;ANA ELÍDIA RODRIGUES MARTINS;26.054.864/0001-80;6,88393E+11;31/10/2016 19:19
16;CELINA TEIXEIRA DE FRANÇA;21682637;ANA LIUDY NUNES DA SILVA;;F;AV. BRASIL;855;MONTE CASTELO;12215000;SAO JOSE DOS CAMPOS;SP;1;OLYMPIA SUPLEMENTOS;21.682.637/0001-85;6,45699E+11;26/05/2015 17:05
16;CELINA TEIXEIRA DE FRANÇA;8777056;ANA PAULA DA CONCEIÇÃO PEREIRA ARTIGOS ESPORTIVOS;;F;R. JOAO PESSOA;1851;PEDREGULHO;12515010;GUARATINGUETA;SP;1;ANA PAULA DA CONCEIÇÃO PEREIRA ARTIGOS E;8.777.056/0001-69;3,32108E+11;23/09/2015 11:40
16;CELINA TEIXEIRA DE FRANÇA;6881708;ANDRADE & FONSECA COM. DE ALIMENTOS NUTRICIONAIS;999999;F;AV CASSIOPEIA,255,;255;JARDIM SATELITE;12230011;SAO JOSE DOS CAMPOS;SP;1;ANDRADE & FONSECA COM. DE ALIMENTOS NUTR;6.881.708/0001-85;6,45466E+11;24/09/2014 19:02
16;CELINA TEIXEIRA DE FRANÇA;18460342;ANDRE GREGORIO TERRA ALTUZAR;;F;RUA BRIGADEIRO JORDAO;666;CENTRO;12460000;CAMPOS DO JORDAO;SP;1;MD NUTRI SPORTS;18.460.342/0001-50;2,46059E+11;31/03/2015 17:40
16;CELINA TEIXEIRA DE FRANÇA;20584947;ANDRE LUIS PINHEIRO DIAS - ME;;F;AV PADROEIRA DO BRASIL;488;SÃO ROQUE;12570000;APARECIDA;SP;1;SUPER 8 SUPLEMENTOS;20.584.947/0001-02;1,74093E+11;25/11/2014 11:53
16;CELINA TEIXEIRA DE FRANÇA;275598248;ANTONIO AUGUSTO CARVALHO CANETTIERI GALVÃO;;F;R. OLIMPIO CATAO;604;CENTRO;12308051;JACAREI;SP;97;ANTONIO AUGUSTO CARVALHO CANETTIERI GALV;. 27.559/8248-97;ISENTO;30/05/2016 15:31
16;CELINA TEIXEIRA DE FRANÇA;22108516;B DE OLIVEIRA RODRIGUES ESPORTES ME;;F;R. GOMES NOGUEIRA;215;CENTRO;12010120;TAUBATE;SP;1;BR FIT SUPLEMENTOS;22.108.516/0001-97;6,88348E+11;27/08/2015 11:54
16;CELINA TEIXEIRA DE FRANÇA;22670283;CAIO HENRIQUE MASSAO UEDA;;F;R. PENHA;1113;CENTRO;18010004;SOROCABA;SP;1;SUPPLEMENT TRUCK;22.670.283/0001-11;6,45723E+11;20/07/2015 17:52
16;CELINA TEIXEIRA DE FRANÇA;359850658;CASSIANO MORAES;;F;ROD JOÃO AMARALGURGEL;2800;PIEDADE;12285810;CAÇAPAVA;SP;98;CASSIANO MORAES;. 35.985/0658-98;ISENTO;12/05/2016 13:52
16;CELINA TEIXEIRA DE FRANÇA;16507391;CELINA GOMES TEIXEIRA DE FRANÇA;;F;R. LAURO AUGUSTO DE ALMEIDA;510;CHAC. CATAGUA;12093450;TAUBATE;SP;1;REPRESENTANTE RODRIGO;16.507.391/0001-75;ISENTO;26/01/2015 12:03
16;CELINA TEIXEIRA DE FRANÇA;3384467;COMERCIAL JN & MOURA SANTOS LTDA;5700;F;AV DES.PAULO DE OLIVEIRA COSTA,767,;767;CENTRO;12010230;TAUBATE;SP;1;BESCEX ESPORTES;3.384.467/0001-70;6,88157E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;13400051;DANIEL S. DE M. SOUZA - ME;999999;F;R. JOSE EUGENIO DE PAULA PAIXAO;188;V. DOM BOSCO;12607140;LORENA;SP;1;CORPUS SUPLEMENMTOS E ARTIGOS ESPORTIVOS;13.400.051/0001-52;4,20066E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;10821345;DEBORA BIANCA PANTONI DA SILVA - ME;19969;F;RUA DOUTOR JOSE MACHADO COELHO DE CASTRO;312;CENTRO;12600050;LORENA;SP;1;PERFORMANCE SUPLEMENTOS;10.821.345/0001-60;4,20144E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;11152488;DIEGO AUGUSTO ELACHE DOS SANTOS - ME;13229;F;RUA TOTO BARBOSA,242,;242;PONTE ALTA;12570000;APARECIDA;SP;1;DIEGO AUGUSTO ELACHE DOS SANTOS - ME;11.152.488/0001-99;1,74155E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;24829445;DIEGO WILSON LEITE 37400064800;;F;AV VOLUNTÁRIO BENEDITO SÉRGIO;;ESTIVA;12050470;TAUBATÉ;SP;1;DM SUPLEMENTOS;24.829.445/0001-47;ISENTO;28/06/2016 11:46
16;CELINA TEIXEIRA DE FRANÇA;19883605;DIOGENES BATISTA DA SILVA;;F;R. NONO DE SOUZA;288;RETIRO DA MANTIQUEIRA;12712600;CRUZEIRO;SP;1;SUPER LIFE COMERCIO E CONSULTORIA;19.883.605/0001-04;4,14007E+11;15/07/2015 10:05
16;CELINA TEIXEIRA DE FRANÇA;28225755;DR SUPLEMENTOS ALIMENTARES LTDA ME;;;;;;;;;;;;;
16;CELINA TEIXEIRA DE FRANÇA;11425237;DROGARIA MAIS BRASIL LTDA  ME;12061;F;AV REPUBLICA,475,SALA 01;475;CENTRO;7500000;SANTA ISABEL;SP;1;DROGARIA MAIS BRASIL LTDA  ME;11.425.237/0001-30;6,1609E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;20157021;EDUARDO DA COSTA FERREIRA ME;;F;R. SAO CAETANO;184;BOQUEIRAO;11701230;PRAIA GRANDE;SP;1;EDUARDO DA COSTA FERREIRA ME;20.157.021/0001-22;5,58306E+11;18/04/2016 15:18
16;CELINA TEIXEIRA DE FRANÇA;5579101;ENERGY LIFE COMERCIO DE SUPLEMENTOS ALIMENTARES E;;F;AV. ANDROMEDA;3812;BOSQUE DOS EUCALIPTOS;12233001;SAO JOSE DOS CAMPOS;SP;1;ENERGY LIFE COMERCIO DE SUPLEMENTOS ALIM;5.579.101/0001-82;6,45525E+11;31/08/2016 19:07
16;CELINA TEIXEIRA DE FRANÇA;18674696;F M ZALTSMAN - ME;19763;F;RUA LAMARTINE DELAMARE,323,;323;VILA ALVES;12501400;GUARATINGUETA;SP;1;F M ZALTSMAN - ME;18.674.696/0001-05;3,32103E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;21219025;FABRICIO GONÇALVES DE LIMA;;F;AV JOSÉ PEREIRA DA CRUZ;697;JD DO VALE UM;12519411;GUARATINGUETA;SP;1;MAROMBA SHOP;21.219.025/0001-50;3,32118E+11;20/03/2015 11:28
16;CELINA TEIXEIRA DE FRANÇA;11099435;FELIPE DE CASTRO MOREIRA - ME;17652;F;AV. INDEPENDENCIA;1595;JD. MARAJOARA;12031001;TAUBATE;SP;1;FELIPE DE CASTRO MOREIRA - ME;11.099.435/0001-51;6,88291E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;162806668;FERNANDO MARCONDES ALVES DE SOUZA;;F;R. PIRES BARBOSA;44;V. ALVES;12501280;GUARATINGUETA;SP;75;FERNANDO MARCONDES ALVES DE SOUZA;. 16.280/6668-75;ISENTO;31/10/2015 17:12
16;CELINA TEIXEIRA DE FRANÇA;20777909;FREDERICO HENRIQUE DOS SANTOS 31150105836;;F;AV. SIQUEIRA CAMPOS;670;JD. ESPER;12307000;JACAREI;SP;1;PERFECT SHAPE NUTRIÇAO ESPORTIVA;20.777.909/0001-68;3,92162E+11;28/06/2017 17:10
16;CELINA TEIXEIRA DE FRANÇA;9126818;GALVAO & FARIA COMERCIO DE SUPLEMENTOS E ARTIGOS E;12795;F;RUA JUSTINO COBRA,37,;37;VILA EMA;12243030;SAO JOSE DOS CAMPOS;SP;1;FUTCENTER SUPLEMENTOS;9.126.818/0001-20;6,45515E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;20622652;GISELE ALVES BARRETO 32959968816;;F;RUA JUSTINO COBRA,37,;37;VILA EMA;12243030;SAO JOSE DOS CAMPOS;SP;1;GISELE ALVES BARRETO 32959968816;20.622.652/0001-75;;31/10/2015 21:22
16;CELINA TEIXEIRA DE FRANÇA;24274272;INGRID CASTILHO DE SOUSA SOARES;;F;R. RUI BARBOSA;436;CENTRO;12308520;JACAREI;SP;1;BODY MONSTER;24.274.272/0001-48;3,92189E+11;22/11/2016 16:18
16;CELINA TEIXEIRA DE FRANÇA;26229546;IZABEL CRSITINA VIEIRA DE MORAES;;F;ROD JOÃO AMARALGURGEL;2800;PIEDADE;12285810;CAÇAPAVA;SP;1;IZABEL CRSITINA VIEIRA DE MORAES;26.229.546/0001-02;6,29014E+11;25/10/2016 13:28
16;CELINA TEIXEIRA DE FRANÇA;14505691;J F COMERCIO DE SUPLEMENTOS ALIMENTARES LTDA - ME;19695;F;AV. PERSEU;832;JD. SATELITE;12230470;SAO JOSE DOS CAMPOS;SP;1;J F COMERCIO DE SUPLEMENTOS ALIMENTARES;14.505.691/0001-90;6,45348E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;8248568;JL CAMILO FILHO SUPLEMENTOS ALIMENTARES;;F;R. BICUDO LEME;209;JD. IRMAOS BRAGA;12400180;PINDAMONHANGABA;SP;1;GRILO SUPLEMENTOS;8.248.568/0001-38;528.137.158.117;27/05/2015 20:30
16;CELINA TEIXEIRA DE FRANÇA;20619785;LANCER COMERCIO DE SUPLEMENTOS LTDA;;F;R. PEDRO COSTA;483;CENTRO;12010160;TAUBATE;SP;1;UPI STORE;20.619.785/0001-92;6,88329E+11;31/01/2015 13:58
16;CELINA TEIXEIRA DE FRANÇA;3905928;LEA CARVALHO DOS SANTOS EPP;1672;F;AV. DESEM. PAULO DE OLIVEIRA COSTA;999;CENTRO;12010230;TAUBATE;SP;1;FARMACIAS HD;3.905.928/0001-03;6,88062E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;20467818;LEANDRO V DINIZ ME;;F;RUA VALEIRO FRANCISCO;78;SAO FRANCISCO;12570000;APARECIDA;SP;1;WORLD SUPLEMENTOS;20.467.818/0001-26;1,74093E+11;25/11/2014 13:59
16;CELINA TEIXEIRA DE FRANÇA;10790322;LUCAS DE SOUZA ANANIAS - ME;12847;F;RUA PENEDO,769,;769;JARDIM VENEZA;12237071;SAO JOSE DOS CAMPOS;SP;1;ENERGIA SUPLEMENTOS;10.790.322/0001-35;6,45554E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;22342829;LUIS CLAUDIO BRIGAGAO;;F;R. CANDIDA MOREIRA;106;JD. ANA EMILIA;12070210;TAUBATE;SP;1;XTREME SUPLEMENTOS & ESPORTES;22.342.829/0001-05;6,8835E+11;30/04/2015 22:49
16;CELINA TEIXEIRA DE FRANÇA;25012682;MURILO ALVES DA SILVA;;F;AV. ADOLFO MOREIRA GUEDES;129;ESPLANADA INDEPENDENCIA;12040700;TAUBATÉ;SP;1;MURILO ALVES DA SILVA;25.012.682/0001-83;6,88386E+11;02/08/2016 18:02
16;CELINA TEIXEIRA DE FRANÇA;16980887;MURILO JORGE BRANDAO MENCONI;;F;AVENIDA CHARLES SCHNNEIDER;1400;VILA COSTA;12050181;TAUBATÉ;SP;1;ACADEMIA DO SUPLEMENTOS;16.980.887/0001-61;6,88204E+11;18/01/2016 13:02
16;CELINA TEIXEIRA DE FRANÇA;21296067;MURILO PORTELA DE OLIVEIRA ME;;F;RUA DR PEDRO COSTA;107;VILA SÃO GERALDO;12062001;TAUBATE;SP;1;ELITE ACADEMIA E SUPLEMENTOS;21.296.067/0001-95;6,88338E+11;31/03/2015 19:33
16;CELINA TEIXEIRA DE FRANÇA;22300186;NAIARA TEIXEIRA DE CARVALHO ME;;F;R. CAROLINA NARESSI;102;CENTRO;12010420;TAUBATE;SP;1;PRO FORCE;22.300.186/0001-37;6,8835E+11;29/06/2015 16:23
16;CELINA TEIXEIRA DE FRANÇA;747748;NEIDE MENDES P PRUDENTE - ME;16018;F;RUA DOUTOR CELESTINO;1378;VILA CANEVARI;12710260;CRUZEIRO;SP;1;NEIDE MENDES P PRUDENTE - ME;.747.748/0001-52;2,82049E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;6997927;NILO SERGIO DA SILVA ME;999999;F;AV JOAO PESSOA,688,;688;PEDREGULHO;12515010;GUARATINGUETA;SP;1;ULTRA SHOP SUPLEMENTOS;6.997.927/0001-24;3,32148E+11;24/09/2014 19:02
16;CELINA TEIXEIRA DE FRANÇA;55572358;NORTON LAZZARINI - ME;2561;F;R MARQUES DO HERVAL,112,;112;CENTRO;12283510;CACAPAVA;SP;1;FARMACIA ALOPATICA;55.572.358/0001-80;2,34017E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;24734591;NUTRI FIT SUPLEMENTOS LTDA;;F;R. GREGORIO COSTA;89;CENTRO;12400430;PINDAMONHANGABA;SP;1;NUTRI FIT SUPLEMENTOS LTDA;24.734.591/0001-99;5,28174E+11;30/06/2016 19:05
16;CELINA TEIXEIRA DE FRANÇA;11520191;NUTRY VITAU COMERCIO DE SUPLEMENTOS E ACESSORIOS E;13338;F;RUA CORONEL MARCONDES DE MATTOS,158,;158;CENTRO;12010100;TAUBATE;SP;1;NUTRY VITAU COMERCIO DE SUPLEMENTOS E AC;11.520.191/0001-39;6,88297E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;8403612;OLIVEIRA & OLIVEIRA SUPLEMENTOS NUTRICIONAIS LTDA;10450;F;R VISCONDE DO RIO BRANCO,656,LOJA 02;656;CENTRO;12020040;TAUBATE;SP;1;OLIVEIRA & OLIVEIRA SUPLEMENTOS NUTRICIO;8.403.612/0001-37;6,88261E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;19932943;PAULO ROBERTO SILVERIO TEIXEIRA 22810289840;;F;AV. JUSCELINO KUBITSCHEK;6792;VL INDUSTRIAL;12220000;SAO JOSE DOS CAMPOS;SP;1;SUPERAÇÃO SUPLEMENTOS;19.932.943/0001-80;6,45655E+11;31/03/2015 15:03
16;CELINA TEIXEIRA DE FRANÇA;21982797;PONTES E DONAIRE ARTIGOS ESPORTIVOS LTDA ME;;F;R. GUSTAVO DE GODOY;388;V. NAIR;12400040;PINDAMONHANGABA;SP;1;DONAIRE SUPLEMENTOS;21.982.797/0001-40;5,28114E+11;20/03/2015 11:30
16;CELINA TEIXEIRA DE FRANÇA;13744459;POWER NUTRI SUPLEMENTO ALIMENTAR LTDA ME;14901;F;R. BENEDITO CUBAS;344;SÃO JOSÉ DOS CAMPOS;12236510;SAO JOSE DOS CAMPOS;SP;1;POWER NUTRI SUPLEMENTOS;13.744.459/0001-41;6,45329E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;7217445;RANET INFORMÁTICA UBATUBA ME;;F;AV. ITAMBE;157;STA. LUZIA;12091200;TAUBATE;SP;1;RANET INFORMÁTICA UBATUBA ME;7.217.445/0001-77;7,01115E+11;30/04/2016 13:46
16;CELINA TEIXEIRA DE FRANÇA;4657560;REALNUTRI LTDA ME;;F;R. PRUDENTE DE MORAES;185;CENTRO;12281640;CACAPAVA;SP;1;REALNUTRI;4.657.560/0001-74;2,34101E+11;01/09/2015 00:19
16;CELINA TEIXEIRA DE FRANÇA;250761428;RICARDO KENJI YOSHIMURA;;F;R. CARLOS NUNES DE PAULA;1292;JD. IMPERIAL;12234000;SAO JOSE DOS CAMPOS;SP;54;RICARDO KENJI YOSHIMURA;. 25.076/1428-54;ISENTO;30/05/2016 17:43
16;CELINA TEIXEIRA DE FRANÇA;17182850;RODOLFO DA SILVA FLORES;;F;AV. ANTONIO DO NASCIMENTO CASTRO;281;V. S.JOSE;12070360;TAUBATE;SP;1;BODY LIFE SUPLEMENTOS;17.182.850/0001-50;6,88207E+11;29/05/2015 17:13
16;CELINA TEIXEIRA DE FRANÇA;20018795;RODRIGO & RODRIGUES ARTIGOS ESPORTIVOS LTDA ME;;F;AV. ANDROMEDA;3382;BOSQUE DOS EUCALIPTOS;12233001;SAO JOSE DOS CAMPOS;SP;1;OVERALL NUTRITION CENTER;20.018.795/0001-72;6,88322E+11;19/01/2015 17:14
16;CELINA TEIXEIRA DE FRANÇA;24654835;RODRIGO FERREIRA BARBOZA;;F;R. GARDENIAS;134;CAMPOS ELISEOS;12090100;TAUBATE;SP;1;RODRIGO FERREIRA BARBOZA;24.654.835/0001-23;6,88381E+11;30/05/2016 13:26
16;CELINA TEIXEIRA DE FRANÇA;22013507;SABRINA CRISTINA DA CUNHA 43654431860;;F;AV. JUSCELINO KUBITSCHEK;7718;VILA TATUBA;12215380;SAO JOSE DOS CAMPOS;SP;1;ULTIMATE SUPLEMENTOS;22.013.507/0001-12;645.706.487.113;31/03/2015 15:12
16;CELINA TEIXEIRA DE FRANÇA;9314052;SANCHES & RANGEL COMERCIO DE SUPLEMENTO ALIMENTAR;19925;F;RUA POMPILIO MERCADANTE,24,LOJA 1;24;CENTRO;12308510;JACAREI;SP;1;SANCHES & RANGEL COMERCIO DE SUPLEMENTO;9.314.052/0001-07;3,92237E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;17229973;SUPLEMENTO TOTAL DISTRIBUIDOR LTDA -EPP;17994;F;RUA INCONFIDENCIA;35;JARDIM SAO DIMAS;12245370;SAO JOSE DOS CAMPOS;SP;1;SUPLEMENTO TOTAL DISTRIBUIDOR LTDA -EPP;17.229.973/0001-08;6,45403E+11;24/09/2014 19:01
16;CELINA TEIXEIRA DE FRANÇA;21044928;VALDEMIR MAZUQUINE FILHO;;F;R. JUCA ESTEVES;354;JD. STA. CLARA;12080330;TAUBATE;SP;1;MRS FITNESS;21.044.928/0001-48;6,88334E+11;31/03/2015 14:35
16;CELINA TEIXEIRA DE FRANÇA;26072707;VANESSA DA SILVA 28963429822;;F;R. PENHA;1113;CENTRO;18010004;SOROCABA;SP;1;FULL LIFE;26.072.707/0001-05;6,7E+11;07/11/2016 11:33
16;CELINA TEIXEIRA DE FRANÇA;20646396;WILL BODY FITNESS LTDA-ME;;F;RODOVIA JOAO AMARAL GURGEL;980;PQ.RES. MARIA ELMIRA;12285020;CACAPAVA;SP;1;WILL BODY FITNESS LTDA-ME;20.646.396/0001-56;2,34065E+11;19/04/2017 04:05
16;CELINA TEIXEIRA DE FRANÇA;353748328;WILLIAN CELSO;;F;AV. DR. JANUÁRIO MIRAGLIA;2030;ABERNESSIA;12460000;CAMPOS DO JORDAO;SP;75;WILLIAN CELSO;. 35.374/8328-75;ISENTO;27/11/2014 14:22
16;CELINA TEIXEIRA DE FRANÇA;15171269;WILLIAN CELSO ALVES DOS SANTOS 35374832875;;F;AV. DR. JANUÁRIO MIRAGLIA;2030;ABERNÉSSIA;12460970;CAMPOS DO JORDAO;SP;1;VIVA FIT;15.171.269/0001-08;2,4605E+11;11/07/2017 19:25
17;BLACK COMPANY SERVICOS E REPRESENTACOES;23778708;A.H.P. ENDO;;F;R. ROSARIO;333;CENTRO;84165130;CASTRO;PR;1;NUTRI 4 MUSCLE;23.778.708/0001-73;9071249910;28/03/2016 16:29
17;BLACK COMPANY SERVICOS E REPRESENTACOES;14772819;ALVES E NAKATO SULEMENTOS ALIMENTARES LTDA;16887;F;AV. REPUBLICA ARGENTINA;1927;SHOPPING AGUA VERDE;80620010;CURITIBA;PR;1;EASY SUPLEMENTOS;14.772.819/0001-81;9058121735;24/09/2014 19:01
17;BLACK COMPANY SERVICOS E REPRESENTACOES;27682317;ANDERSON FREITAS FINETO MEI;;F;R. ANDORINHA;180;WALDEMAR HAUER;86030440;LONDRINA;PR;1;RED KING SUPLEMENTOS;27.682.317/0001-01;ISENTO;21/07/2017 15:46
17;BLACK COMPANY SERVICOS E REPRESENTACOES;21893054;BACH & DOTTA LTDA;;F;AV. TOLEDO;433 L;CENTRO;85810230;CASCAVEL;PR;1;CIPO BRASIL;21.893.054/0001-01;9068708190;30/09/2015 23:59
17;BLACK COMPANY SERVICOS E REPRESENTACOES;3979024;BEANOR COMERCIAL E DISTRIBUIDORA DE ALIMENTOS LTDA;;F;RUA ITABIRA;1433;CENTRO;85501047;PATO BRANCO;PR;1;ARMAZEM DE CEREAIS;3.979.024/0001-22;9021561948;18/06/2015 19:00
17;BLACK COMPANY SERVICOS E REPRESENTACOES;23932491;BLACK COMPANY SERVIÇOS E REPRESENTAÇÕES LTDA ME;;F;R. CICERO MARQUES;91;BACACHERI;82515340;CURITIBA;PR;1;ROGÉRIO PR;23.932.491/0001-04;ISENTO;11/02/2016 13:17
17;BLACK COMPANY SERVICOS E REPRESENTACOES;12257211;BLINDAGEM COMERCIO DE SUPLEMENTOS LTDA;13138;F;RUA RIACHUELO;1;CENTRO;85812110;CASCAVEL;PR;1;BLINDAGEM SUPLEMENTOS;12.257.211/0001-93;9052707290;24/09/2014 19:01
17;BLACK COMPANY SERVICOS E REPRESENTACOES;24539479;CARLOS RAFAEL ROVANI DOS SANTOS;;F;RUA 17 DE DEZEMBRO;222;CENTRO;86820000;CALIFORNIA;PR;1;FORÇA VITAL SUPLEMENTOS;24.539.479/0001-05;ISENTO;15/08/2016 19:07
17;BLACK COMPANY SERVICOS E REPRESENTACOES;9352342;CASSIA ZANIN & ZANIN LTDA ME;11002;F;RUA BEIJA FLOR;567;CENTRO;86700125;ARAPONGAS;PR;1;PLANETA SAUDE;9.352.342/0001-45;9043026868;24/09/2014 19:01
17;BLACK COMPANY SERVICOS E REPRESENTACOES;24654307;CELSO CURTY DE CARVALHO & CIA LTDA;;F;RUA CONDOR;1389;CENTRO;86700135;ARAPONGAS;PR;1;CELSO CURTY DE CARVALHO & CIA LTDA;24.654.307/0001-74;ISENTO;15/08/2017 17:28
17;BLACK COMPANY SERVICOS E REPRESENTACOES;17545907;CR SUPLEMENTOS LTDA ME;;F;R. HAROLDO HAMILTON;578;CENTRO;85905390;TOLEDO;PR;1;CORPO CULTO;17.545.907/0001-39;9062043048;30/09/2015 10:58
17;BLACK COMPANY SERVICOS E REPRESENTACOES;19172803;CWB SUPLEMENTOS IMPORTADOS LTDA ME;;F;AV. AFFONSO CAMARGO;2467;CRISTO REI;80050370;CURITIBA;PR;1;CWB SUPLEMENTOS IMPORTADOS LTDA ME;19.172.803/0001-51;9064912140;20/07/2016 11:24
